id_venta,fecha,id_cliente,id_almacen,id_producto,producto,cantidad,precio_venta,monto,id_vendedor
812,2023-08-12,91,1,41,AMORTIGUADORES POSTERIORES,3,113,339,3
813,2023-08-08,1,1,41,AMORTIGUADORES POSTERIORES,1,113,113,1
814,2023-08-23,180,2,41,AMORTIGUADORES POSTERIORES,2,113,226,1
815,2023-08-09,126,2,42,"LLANTAS 18""",9,65,585,2
816,2023-08-17,160,1,42,"LLANTAS 18""",19,65,1235,3
817,2023-08-04,183,2,42,"LLANTAS 18""",3,65,195,1
818,2023-08-21,166,2,42,"LLANTAS 18""",1,65,65,2
819,2023-08-12,78,2,42,"LLANTAS 18""",12,65,780,3
820,2023-08-15,21,2,42,"LLANTAS 18""",15,65,975,3
821,2023-08-05,92,1,42,"LLANTAS 18""",13,65,845,2
822,2023-08-08,127,2,42,"LLANTAS 18""",6,65,390,4
823,2023-08-21,104,2,42,"LLANTAS 18""",6,65,390,1
824,2023-08-07,113,2,42,"LLANTAS 18""",11,65,715,1
825,2023-08-25,155,2,42,"LLANTAS 18""",15,65,975,1
826,2023-08-27,50,2,42,"LLANTAS 18""",5,65,325,2
827,2023-08-18,154,1,42,"LLANTAS 18""",11,65,715,2
828,2023-08-24,139,1,42,"LLANTAS 18""",1,65,65,1
829,2023-08-12,184,2,43,BATERÍA DE 18 PLACAS,14,110,1540,2
830,2023-08-06,79,1,43,BATERÍA DE 18 PLACAS,13,110,1430,4
831,2023-08-19,86,1,43,BATERÍA DE 18 PLACAS,9,110,990,3
832,2023-08-27,120,2,43,BATERÍA DE 18 PLACAS,6,110,660,2
833,2023-08-18,160,2,43,BATERÍA DE 18 PLACAS,4,110,440,3
834,2023-09-23,80,2,1,AUTO HONDA ACCORD 2014,1,24282,24282,2
835,2023-09-14,42,1,1,AUTO HONDA ACCORD 2014,1,24282,24282,1
836,2023-09-22,45,1,2,AUTO HONDA CIVIC 2014,1,18220,18220,4
837,2023-09-21,10,1,2,AUTO HONDA CIVIC 2014,1,18220,18220,4
838,2023-09-01,137,2,2,AUTO HONDA CIVIC 2014,1,18220,18220,4
839,2023-09-23,151,2,2,AUTO HONDA CIVIC 2014,1,18220,18220,4
840,2023-09-08,11,2,2,AUTO HONDA CIVIC 2014,1,18220,18220,4
841,2023-09-16,38,2,3,AUTO HONDA ODISSEY 2013,1,25541,25541,4
842,2023-09-08,29,2,3,AUTO HONDA ODISSEY 2013,1,25541,25541,2
843,2023-09-22,186,1,3,AUTO HONDA ODISSEY 2013,1,25541,25541,2
844,2023-09-20,41,1,3,AUTO HONDA ODISSEY 2013,1,25541,25541,2
845,2023-09-08,37,1,3,AUTO HONDA ODISSEY 2013,1,25541,25541,2
846,2023-09-05,46,1,4,AUTO HONDA CRV 2014,1,23573,23573,3
847,2023-09-20,143,1,4,AUTO HONDA CRV 2014,1,23573,23573,4
848,2023-09-12,13,2,5,AUTO HONDA PILOT 2013,1,23065,23065,4
849,2023-09-15,59,2,5,AUTO HONDA PILOT 2013,1,23065,23065,4
850,2023-09-26,106,2,5,AUTO HONDA PILOT 2013,1,23065,23065,3
851,2023-09-23,52,2,5,AUTO HONDA PILOT 2013,1,23065,23065,1
852,2023-09-20,196,1,6,AUTO HONDA FIT 2016,1,25974,25974,1
853,2023-09-11,23,1,6,AUTO HONDA FIT 2016,1,25974,25974,1
854,2023-09-23,46,2,6,AUTO HONDA FIT 2016,1,25974,25974,1
855,2023-09-01,76,2,6,AUTO HONDA FIT 2016,1,25974,25974,1
856,2023-09-21,197,2,7,AUTO HONDA CITY 2016,1,24231,24231,1
857,2023-09-15,112,2,7,AUTO HONDA CITY 2016,1,24231,24231,2
858,2023-09-11,159,2,7,AUTO HONDA CITY 2016,1,24231,24231,4
859,2023-09-15,35,1,7,AUTO HONDA CITY 2016,1,24231,24231,4
860,2023-09-22,162,2,7,AUTO HONDA CITY 2016,1,24231,24231,4
861,2023-09-02,68,2,7,AUTO HONDA CITY 2016,1,24231,24231,1
862,2023-09-08,82,2,8,CAMIONETA HONDA ELEMENT 2013,1,36328,36328,3
863,2023-09-01,124,2,8,CAMIONETA HONDA ELEMENT 2013,1,36328,36328,2
864,2023-09-09,194,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,28677,28677,4
865,2023-09-05,171,1,10,CAMIONETA HONDA CR-Z 2015,1,31577,31577,1
866,2023-09-26,86,2,10,CAMIONETA HONDA CR-Z 2015,1,31577,31577,2
867,2023-09-09,182,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,48127,48127,1
868,2023-09-06,179,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,48127,48127,2
869,2023-09-16,26,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,48127,48127,2
870,2023-09-06,98,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,48127,48127,1
871,2023-09-22,110,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,48127,48127,3
872,2023-09-08,151,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,122,732,2
873,2023-09-05,177,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,122,2074,3
874,2023-09-21,149,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,122,732,4
875,2023-09-26,187,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,122,1098,2
876,2023-09-18,40,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,122,1586,2
877,2023-09-02,24,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,16,122,1952,3
878,2023-09-19,106,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,13,122,1586,4
879,2023-09-09,15,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,7,122,854,1
880,2023-09-26,95,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,122,732,4
881,2023-09-03,15,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,122,122,3
882,2023-09-24,124,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,1,122,122,3
883,2023-09-21,162,1,39,FILTRO DE COMBUSTIBLE,1,111,111,2
884,2023-09-03,13,2,40,AMORTIGUADORES DELANTEROS,10,259,2590,3
885,2023-09-06,77,1,40,AMORTIGUADORES DELANTEROS,12,259,3108,2
886,2023-09-09,138,1,40,AMORTIGUADORES DELANTEROS,14,259,3626,2
887,2023-09-18,46,1,40,AMORTIGUADORES DELANTEROS,15,259,3885,1
888,2023-09-20,12,1,40,AMORTIGUADORES DELANTEROS,16,259,4144,3
889,2023-09-02,105,1,40,AMORTIGUADORES DELANTEROS,2,259,518,3
890,2023-09-05,99,1,40,AMORTIGUADORES DELANTEROS,8,259,2072,3
891,2023-09-25,59,2,40,AMORTIGUADORES DELANTEROS,15,259,3885,2
892,2023-09-08,18,1,40,AMORTIGUADORES DELANTEROS,14,259,3626,2
893,2023-09-17,128,2,40,AMORTIGUADORES DELANTEROS,2,259,518,3
894,2023-09-02,170,2,40,AMORTIGUADORES DELANTEROS,8,259,2072,1
895,2023-09-27,122,1,40,AMORTIGUADORES DELANTEROS,5,259,1295,2
896,2023-09-26,20,1,41,AMORTIGUADORES POSTERIORES,20,126,2520,4
897,2023-09-28,169,1,41,AMORTIGUADORES POSTERIORES,12,126,1512,2
898,2023-09-07,137,1,41,AMORTIGUADORES POSTERIORES,5,126,630,1
899,2023-09-01,41,1,41,AMORTIGUADORES POSTERIORES,8,126,1008,1
900,2023-09-03,197,2,41,AMORTIGUADORES POSTERIORES,3,126,378,4
901,2023-09-18,122,2,41,AMORTIGUADORES POSTERIORES,17,126,2142,2
902,2023-09-16,167,2,41,AMORTIGUADORES POSTERIORES,17,126,2142,3
903,2023-09-21,61,2,41,AMORTIGUADORES POSTERIORES,9,126,1134,4
904,2023-09-10,105,1,41,AMORTIGUADORES POSTERIORES,4,126,504,1
905,2023-09-11,14,1,41,AMORTIGUADORES POSTERIORES,1,126,126,4
906,2023-09-26,73,1,41,AMORTIGUADORES POSTERIORES,1,126,126,1
907,2023-09-17,82,1,42,"LLANTAS 18""",7,81,567,2
908,2023-09-07,2,2,42,"LLANTAS 18""",20,81,1620,4
909,2023-09-02,69,1,42,"LLANTAS 18""",7,81,567,2
910,2023-09-07,88,2,42,"LLANTAS 18""",17,81,1377,1
911,2023-09-09,53,1,42,"LLANTAS 18""",10,81,810,4
912,2023-09-10,179,2,42,"LLANTAS 18""",16,81,1296,2
913,2023-09-18,13,2,42,"LLANTAS 18""",3,81,243,2
914,2023-09-11,28,2,42,"LLANTAS 18""",4,81,324,2
915,2023-09-08,199,2,42,"LLANTAS 18""",1,81,81,1
916,2023-09-03,95,2,43,BATERÍA DE 18 PLACAS,5,82,410,4
917,2023-09-21,58,2,43,BATERÍA DE 18 PLACAS,12,82,984,3
918,2023-09-12,163,2,43,BATERÍA DE 18 PLACAS,4,82,328,1
919,2023-09-20,161,1,43,BATERÍA DE 18 PLACAS,1,82,82,1
920,2023-09-28,185,2,43,BATERÍA DE 18 PLACAS,4,82,328,1
921,2023-09-23,198,2,43,BATERÍA DE 18 PLACAS,1,82,82,3
922,2023-09-12,51,2,43,BATERÍA DE 18 PLACAS,1,82,82,1
923,2023-10-20,177,1,1,AUTO HONDA ACCORD 2014,1,19776,19776,2
924,2023-10-25,33,1,2,AUTO HONDA CIVIC 2014,1,13230,13230,1
925,2023-10-28,5,2,2,AUTO HONDA CIVIC 2014,1,13230,13230,3
926,2023-10-19,53,1,2,AUTO HONDA CIVIC 2014,1,13230,13230,4
927,2023-10-02,192,1,2,AUTO HONDA CIVIC 2014,1,13230,13230,1
928,2023-10-21,27,2,3,AUTO HONDA ODISSEY 2013,1,17088,17088,1
929,2023-10-20,105,1,3,AUTO HONDA ODISSEY 2013,1,17088,17088,2
930,2023-10-13,23,2,3,AUTO HONDA ODISSEY 2013,1,17088,17088,4
931,2023-10-24,50,2,3,AUTO HONDA ODISSEY 2013,1,17088,17088,4
932,2023-10-25,196,2,3,AUTO HONDA ODISSEY 2013,1,17088,17088,3
933,2023-10-24,158,2,4,AUTO HONDA CRV 2014,1,30794,30794,4
934,2023-10-11,47,2,4,AUTO HONDA CRV 2014,1,30794,30794,1
935,2023-10-21,97,1,4,AUTO HONDA CRV 2014,1,30794,30794,4
936,2023-10-04,125,1,4,AUTO HONDA CRV 2014,1,30794,30794,1
937,2023-10-06,166,2,5,AUTO HONDA PILOT 2013,1,15220,15220,2
938,2023-10-21,140,2,5,AUTO HONDA PILOT 2013,1,15220,15220,3
939,2023-10-07,45,1,5,AUTO HONDA PILOT 2013,1,15220,15220,1
940,2023-10-27,2,1,5,AUTO HONDA PILOT 2013,1,15220,15220,4
941,2023-10-25,154,2,6,AUTO HONDA FIT 2016,1,24875,24875,2
942,2023-10-28,123,1,6,AUTO HONDA FIT 2016,1,24875,24875,1
943,2023-10-27,57,1,7,AUTO HONDA CITY 2016,1,23106,23106,2
944,2023-10-10,93,1,7,AUTO HONDA CITY 2016,1,23106,23106,1
945,2023-10-21,48,2,7,AUTO HONDA CITY 2016,1,23106,23106,4
946,2023-10-14,179,2,7,AUTO HONDA CITY 2016,1,23106,23106,4
947,2023-10-08,2,2,7,AUTO HONDA CITY 2016,1,23106,23106,2
948,2023-10-15,68,2,7,AUTO HONDA CITY 2016,1,23106,23106,3
949,2023-10-19,52,1,7,AUTO HONDA CITY 2016,1,23106,23106,3
950,2023-10-21,101,1,8,CAMIONETA HONDA ELEMENT 2013,1,33492,33492,1
951,2023-10-10,167,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,33413,33413,1
952,2023-10-07,99,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,33413,33413,4
953,2023-10-19,96,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,33413,33413,3
954,2023-10-11,35,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,33413,33413,3
955,2023-10-10,196,1,10,CAMIONETA HONDA CR-Z 2015,1,42229,42229,3
956,2023-10-16,122,1,10,CAMIONETA HONDA CR-Z 2015,1,42229,42229,2
957,2023-10-19,80,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,27900,27900,3
958,2023-10-23,147,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,27900,27900,1
959,2023-10-21,4,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,133,1197,2
960,2023-10-12,21,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,16,133,2128,1
961,2023-10-19,59,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,133,2261,3
962,2023-10-06,100,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,12,133,1596,3
963,2023-10-16,79,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,15,133,1995,3
964,2023-10-03,33,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,133,2261,3
965,2023-10-05,44,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,133,798,2
966,2023-10-21,51,1,39,FILTRO DE COMBUSTIBLE,5,134,670,4
967,2023-10-24,133,2,39,FILTRO DE COMBUSTIBLE,14,134,1876,2
968,2023-10-22,119,1,39,FILTRO DE COMBUSTIBLE,1,134,134,2
969,2023-10-13,185,2,39,FILTRO DE COMBUSTIBLE,1,134,134,4
970,2023-10-21,120,1,40,AMORTIGUADORES DELANTEROS,16,250,4000,2
971,2023-10-07,101,2,40,AMORTIGUADORES DELANTEROS,7,250,1750,4
972,2023-10-01,127,2,40,AMORTIGUADORES DELANTEROS,11,250,2750,2
973,2023-10-21,2,1,40,AMORTIGUADORES DELANTEROS,7,250,1750,2
974,2023-10-06,176,2,40,AMORTIGUADORES DELANTEROS,8,250,2000,3
975,2023-10-05,117,1,40,AMORTIGUADORES DELANTEROS,20,250,5000,2
976,2023-10-08,185,1,40,AMORTIGUADORES DELANTEROS,9,250,2250,2
977,2023-10-05,186,1,40,AMORTIGUADORES DELANTEROS,14,250,3500,1
978,2023-10-17,3,2,40,AMORTIGUADORES DELANTEROS,19,250,4750,2
979,2023-10-13,34,1,40,AMORTIGUADORES DELANTEROS,7,250,1750,1
980,2023-10-01,63,1,40,AMORTIGUADORES DELANTEROS,1,250,250,3
981,2023-10-24,19,1,41,AMORTIGUADORES POSTERIORES,3,117,351,2
982,2023-10-23,18,1,41,AMORTIGUADORES POSTERIORES,19,117,2223,2
983,2023-10-08,109,1,41,AMORTIGUADORES POSTERIORES,20,117,2340,4
984,2023-10-08,5,1,41,AMORTIGUADORES POSTERIORES,6,117,702,1
985,2023-10-28,75,1,41,AMORTIGUADORES POSTERIORES,2,117,234,3
986,2023-10-11,49,2,41,AMORTIGUADORES POSTERIORES,16,117,1872,4
987,2023-10-07,58,1,41,AMORTIGUADORES POSTERIORES,6,117,702,4
988,2023-10-13,110,2,41,AMORTIGUADORES POSTERIORES,7,117,819,1
989,2023-10-18,141,2,41,AMORTIGUADORES POSTERIORES,1,117,117,2
990,2023-10-21,70,2,42,"LLANTAS 18""",10,73,730,1
991,2023-10-23,49,2,42,"LLANTAS 18""",13,73,949,4
992,2023-10-27,84,2,42,"LLANTAS 18""",6,73,438,4
993,2023-10-14,32,2,42,"LLANTAS 18""",19,73,1387,2
994,2023-10-11,95,1,42,"LLANTAS 18""",6,73,438,2
995,2023-10-12,157,2,42,"LLANTAS 18""",8,73,584,3
996,2023-10-24,45,2,42,"LLANTAS 18""",18,73,1314,3
997,2023-10-19,18,1,42,"LLANTAS 18""",19,73,1387,4
998,2023-10-06,72,2,42,"LLANTAS 18""",2,73,146,1
999,2023-10-21,52,1,42,"LLANTAS 18""",14,73,1022,1
1000,2023-10-25,81,2,42,"LLANTAS 18""",3,73,219,2
1001,2023-10-26,30,1,42,"LLANTAS 18""",2,73,146,2
1002,2023-10-01,73,1,42,"LLANTAS 18""",1,73,73,1
1003,2023-10-01,190,2,43,BATERÍA DE 18 PLACAS,16,85,1360,3
1004,2023-10-23,27,1,43,BATERÍA DE 18 PLACAS,20,85,1700,1
1005,2023-10-13,190,1,43,BATERÍA DE 18 PLACAS,1,85,85,4
1006,2023-10-06,167,1,43,BATERÍA DE 18 PLACAS,1,85,85,1
1007,2023-10-04,66,1,43,BATERÍA DE 18 PLACAS,6,85,510,4
1008,2023-11-05,64,1,1,AUTO HONDA ACCORD 2014,1,19724,19724,1
1009,2023-11-11,111,1,1,AUTO HONDA ACCORD 2014,1,19724,19724,1
1010,2023-11-21,156,2,2,AUTO HONDA CIVIC 2014,1,31997,31997,3
1011,2023-11-07,6,1,2,AUTO HONDA CIVIC 2014,1,31997,31997,1
1012,2023-11-09,110,1,2,AUTO HONDA CIVIC 2014,1,31997,31997,2
1013,2023-11-08,177,1,2,AUTO HONDA CIVIC 2014,1,31997,31997,1
1014,2023-11-07,62,1,2,AUTO HONDA CIVIC 2014,1,31997,31997,2
1015,2023-11-25,171,2,2,AUTO HONDA CIVIC 2014,1,31997,31997,1
1016,2023-11-08,60,2,2,AUTO HONDA CIVIC 2014,1,31997,31997,4
1017,2023-11-15,166,1,3,AUTO HONDA ODISSEY 2013,1,24068,24068,1
1018,2023-11-01,114,1,3,AUTO HONDA ODISSEY 2013,1,24068,24068,3
1019,2023-11-02,131,2,3,AUTO HONDA ODISSEY 2013,1,24068,24068,2
1020,2023-11-03,52,2,3,AUTO HONDA ODISSEY 2013,1,24068,24068,2
1021,2023-11-17,3,2,3,AUTO HONDA ODISSEY 2013,1,24068,24068,4
1022,2023-11-07,60,1,3,AUTO HONDA ODISSEY 2013,1,24068,24068,3
1023,2023-11-16,65,1,3,AUTO HONDA ODISSEY 2013,1,24068,24068,3
1024,2023-11-11,178,2,4,AUTO HONDA CRV 2014,1,23804,23804,4
1025,2023-11-18,195,2,4,AUTO HONDA CRV 2014,1,23804,23804,1
1026,2023-11-05,154,1,4,AUTO HONDA CRV 2014,1,23804,23804,3
1027,2023-11-23,180,2,4,AUTO HONDA CRV 2014,1,23804,23804,1
1028,2023-11-06,17,2,4,AUTO HONDA CRV 2014,1,23804,23804,1
1029,2023-11-24,52,2,4,AUTO HONDA CRV 2014,1,23804,23804,4
1030,2023-11-16,143,2,4,AUTO HONDA CRV 2014,1,23804,23804,2
1031,2023-11-24,111,2,5,AUTO HONDA PILOT 2013,1,14180,14180,1
1032,2023-11-16,27,1,5,AUTO HONDA PILOT 2013,1,14180,14180,1
1033,2023-11-19,120,2,5,AUTO HONDA PILOT 2013,1,14180,14180,1
1034,2023-11-22,161,2,5,AUTO HONDA PILOT 2013,1,14180,14180,3
1035,2023-11-20,118,2,5,AUTO HONDA PILOT 2013,1,14180,14180,4
1036,2023-11-08,138,1,5,AUTO HONDA PILOT 2013,1,14180,14180,2
1037,2023-11-04,159,1,5,AUTO HONDA PILOT 2013,1,14180,14180,2
1038,2023-11-14,164,1,5,AUTO HONDA PILOT 2013,1,14180,14180,2
1039,2023-11-04,3,1,5,AUTO HONDA PILOT 2013,1,14180,14180,2
1040,2023-11-15,190,2,5,AUTO HONDA PILOT 2013,1,14180,14180,2
1041,2023-11-03,60,1,6,AUTO HONDA FIT 2016,1,29112,29112,3
1042,2023-11-22,149,1,6,AUTO HONDA FIT 2016,1,29112,29112,4
1043,2023-11-24,180,1,6,AUTO HONDA FIT 2016,1,29112,29112,3
1044,2023-11-12,37,2,6,AUTO HONDA FIT 2016,1,29112,29112,2
1045,2023-11-28,145,1,6,AUTO HONDA FIT 2016,1,29112,29112,4
1046,2023-11-28,73,2,6,AUTO HONDA FIT 2016,1,29112,29112,2
1047,2023-11-22,59,1,7,AUTO HONDA CITY 2016,1,30209,30209,1
1048,2023-11-03,70,1,7,AUTO HONDA CITY 2016,1,30209,30209,2
1049,2023-11-05,153,1,8,CAMIONETA HONDA ELEMENT 2013,1,33770,33770,4
1050,2023-11-15,94,2,8,CAMIONETA HONDA ELEMENT 2013,1,33770,33770,4
1051,2023-11-19,67,2,8,CAMIONETA HONDA ELEMENT 2013,1,33770,33770,2
1052,2023-11-18,68,1,8,CAMIONETA HONDA ELEMENT 2013,1,33770,33770,3
1053,2023-11-08,44,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,34597,34597,1
1054,2023-11-27,191,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,34597,34597,1
1055,2023-11-18,15,1,9,CAMIONETA HONDA CROSSTOUR 2013,1,34597,34597,3
1056,2023-11-05,33,2,9,CAMIONETA HONDA CROSSTOUR 2013,1,34597,34597,1
1057,2023-11-08,119,1,10,CAMIONETA HONDA CR-Z 2015,1,52175,52175,3
1058,2023-11-08,110,1,10,CAMIONETA HONDA CR-Z 2015,1,52175,52175,4
1059,2023-11-08,154,1,10,CAMIONETA HONDA CR-Z 2015,1,52175,52175,2
1060,2023-11-06,31,2,10,CAMIONETA HONDA CR-Z 2015,1,52175,52175,2
1061,2023-11-03,162,2,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,29028,29028,4
1062,2023-11-28,197,1,11,CAMIONETA HONDA RID LINE PICK UP 2014,1,29028,29028,4
1063,2023-11-25,194,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,120,1080,4
1064,2023-11-10,35,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,20,120,2400,2
1065,2023-11-08,78,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,120,480,1
1066,2023-11-01,81,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,120,960,3
1067,2023-11-12,12,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,120,1080,4
1068,2023-11-04,53,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,12,120,1440,4
1069,2023-11-17,99,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,8,120,960,4
1070,2023-11-01,166,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,10,120,1200,3
1071,2023-11-23,131,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120,360,2
1072,2023-11-03,45,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,9,120,1080,3
1073,2023-11-21,156,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,120,2040,2
1074,2023-11-13,158,1,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,17,120,2040,3
1075,2023-11-12,102,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,4,120,480,2
1076,2023-11-15,106,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,6,120,720,4
1077,2023-11-07,53,2,38,ACEITE DE MOTOR 5W30 FULL SINTÉTICO,3,120,360,4
1078,2023-11-14,192,1,40,AMORTIGUADORES DELANTEROS,18,275,4950,3
1079,2023-11-02,128,1,40,AMORTIGUADORES DELANTEROS,16,275,4400,4
1080,2023-11-26,50,1,40,AMORTIGUADORES DELANTEROS,3,275,825,1
1081,2023-11-27,24,2,40,AMORTIGUADORES DELANTEROS,2,275,550,1
1082,2023-11-04,155,2,40,AMORTIGUADORES DELANTEROS,4,275,1100,2
1083,2023-11-13,63,2,40,AMORTIGUADORES DELANTEROS,16,275,4400,3
1084,2023-11-17,136,1,40,AMORTIGUADORES DELANTEROS,7,275,1925,4
1085,2023-11-23,126,2,40,AMORTIGUADORES DELANTEROS,17,275,4675,1
1086,2023-11-18,85,1,40,AMORTIGUADORES DELANTEROS,1,275,275,4
1087,2023-11-12,40,1,40,AMORTIGUADORES DELANTEROS,7,275,1925,3
1088,2023-11-05,173,1,40,AMORTIGUADORES DELANTEROS,5,275,1375,3
1089,2023-11-06,185,1,40,AMORTIGUADORES DELANTEROS,19,275,5225,1
1090,2023-11-28,118,2,40,AMORTIGUADORES DELANTEROS,3,275,825,2
1091,2023-11-21,63,2,41,AMORTIGUADORES POSTERIORES,19,106,2014,3
1092,2023-11-28,162,1,41,AMORTIGUADORES POSTERIORES,10,106,1060,2
1093,2023-11-03,65,2,41,AMORTIGUADORES POSTERIORES,9,106,954,3
1094,2023-11-01,195,1,41,AMORTIGUADORES POSTERIORES,15,106,1590,1
1095,2023-11-09,28,1,41,AMORTIGUADORES POSTERIORES,3,106,318,1
1096,2023-11-03,158,2,41,AMORTIGUADORES POSTERIORES,17,106,1802,2
1097,2023-11-14,190,2,41,AMORTIGUADORES POSTERIORES,9,106,954,4
1098,2023-11-11,40,1,41,AMORTIGUADORES POSTERIORES,15,106,1590,4
1099,2023-11-05,53,2,41,AMORTIGUADORES POSTERIORES,4,106,424,1
1100,2023-11-22,112,2,41,AMORTIGUADORES POSTERIORES,8,106,848,2
1101,2023-11-26,199,2,41,AMORTIGUADORES POSTERIORES,2,106,212,4
1102,2023-11-18,84,1,41,AMORTIGUADORES POSTERIORES,2,106,212,4
1103,2023-11-11,127,2,42,"LLANTAS 18""",18,47,846,2
1104,2023-11-21,193,1,42,"LLANTAS 18""",16,47,752,4
1105,2023-11-10,89,2,42,"LLANTAS 18""",19,47,893,3
1106,2023-11-07,108,1,42,"LLANTAS 18""",6,47,282,3
1107,2023-11-26,22,1,42,"LLANTAS 18""",8,47,376,2
1108,2023-11-11,62,2,42,"LLANTAS 18""",15,47,705,4
1109,2023-11-03,41,2,42,"LLANTAS 18""",2,47,94,1
1110,2023-11-28,113,2,42,"LLANTAS 18""",8,47,376,2
1111,2023-11-15,159,2,42,"LLANTAS 18""",1,47,47,1
1112,2023-11-08,49,1,42,"LLANTAS 18""",2,47,94,1
1113,2023-11-10,69,2,43,BATERÍA DE 18 PLACAS,13,85,1105,1
1114,2023-11-18,103,1,43,BATERÍA DE 18 PLACAS,11,85,935,4
1115,2023-11-23,141,1,43,BATERÍA DE 18 PLACAS,18,85,1530,4
1116,2023-11-22,105,2,43,BATERÍA DE 18 PLACAS,3,85,255,1
1117,2023-11-24,120,2,43,BATERÍA DE 18 PLACAS,1,85,85,2
1118,2023-11-15,98,2,43,BATERÍA DE 18 PLACAS,1,85,85,1
1119,2023-12-22,22,1,1,AUTO HONDA ACCORD 2014,1,29721,29721,2
1120,2023-12-05,74,2,1,AUTO HONDA ACCORD 2014,1,29721,29721,4
1121,2023-12-05,125,1,1,AUTO HONDA ACCORD 2014,1,29721,29721,3
1122,2023-12-16,167,2,1,AUTO HONDA ACCORD 2014,1,29721,29721,2
1123,2023-12-14,142,1,2,AUTO HONDA CIVIC 2014,1,25459,25459,1
1124,2023-12-05,81,1,2,AUTO HONDA CIVIC 2014,1,25459,25459,4
1125,2023-12-22,13,1,2,AUTO HONDA CIVIC 2014,1,25459,25459,4
1126,2023-12-15,85,1,2,AUTO HONDA CIVIC 2014,1,25459,25459,3
1127,2023-12-24,185,2,3,AUTO HONDA ODISSEY 2013,1,24222,24222,1
1128,2023-12-04,162,2,3,AUTO HONDA ODISSEY 2013,1,24222,24222,4
1129,2023-12-28,163,1,3,AUTO HONDA ODISSEY 2013,1,24222,24222,2
1130,2023-12-09,166,2,3,AUTO HONDA ODISSEY 2013,1,24222,24222,2
1131,2023-12-05,191,1,3,AUTO HONDA ODISSEY 2013,1,24222,24222,1
1132,2023-12-26,32,2,3,AUTO HONDA ODISSEY 2013,1,24222,24222,2
1133,2023-12-08,189,1,3,AUTO HONDA ODISSEY 2013,1,24222,24222,2
1134,2023-12-03,80,2,3,AUTO HONDA ODISSEY 2013,1,24222,24222,2
1135,2023-12-04,62,2,4,AUTO HONDA CRV 2014,1,26104,26104,4
1136,2023-12-20,57,1,4,AUTO HONDA CRV 2014,1,26104,26104,2
1137,2023-12-27,176,2,4,AUTO HONDA CRV 2014,1,26104,26104,3
1138,2023-12-19,130,1,4,AUTO HONDA CRV 2014,1,26104,26104,1
1139,2023-12-10,140,1,4,AUTO HONDA CRV 2014,1,26104,26104,1
